model,split,date,n_points,calendar_n_eval,calendar_violations,calendar_rate,calendar_severity,monotonicity_n_eval,monotonicity_violations,monotonicity_rate,monotonicity_severity,convexity_n_eval,convexity_violations,convexity_rate,convexity_severity,mean_instability,risk_flag_rate
conditional_surface,test,2023-10-06,6571,6303,321,0.050928129462160875,1.8642888864239453,6542,281,0.04295322531335983,0.04247672936830017,6513,128,0.019653001688929833,8.9696178397034,0.002346367289718058,0.13833510881144423
conditional_surface,test,2023-10-09,6460,6192,335,0.054102067183462534,2.454914840097111,6431,303,0.047115534131550306,0.047346583917323125,6402,138,0.02155576382380506,11.68493645435907,0.0032216711170203836,0.15139318885448916
conditional_surface,test,2023-10-10,6395,6127,190,0.03101028235678146,0.3555395002470845,6366,506,0.07948476280238768,0.04870099384550053,6337,184,0.029035821366577244,10.862614773814823,0.003420239856699727,0.11946833463643472
conditional_surface,test,2023-10-11,6186,5919,308,0.05203581686095624,2.0852736639517735,6157,231,0.0375182718856586,0.033350880992074936,6128,133,0.02170365535248042,11.888300559179417,0.0022683845025572172,0.13821532492725508
conditional_surface,test,2023-10-12,6162,5894,276,0.04682728198167628,1.6642452965375871,6132,335,0.054631441617742985,0.048624463666563755,6102,143,0.023434939364142905,11.312776142460375,0.002488874372670596,0.14589419019798766
conditional_surface,test,2023-10-13,6884,6617,480,0.07254042617500378,0.34578472651029546,6855,687,0.10021881838074398,0.058502072352204615,6826,290,0.042484617638441254,33.31325684393572,0.0027557365211408604,0.13277164439279487
conditional_surface,test,2023-10-16,6776,6510,393,0.060368663594470046,1.6904873735763315,6747,624,0.09248554913294797,0.06359377335939889,6718,218,0.03245013396844299,17.710512549475585,0.003928542547400899,0.19569067296340023
conditional_surface,test,2023-10-17,6753,6487,335,0.05164174502851857,0.25908794486993403,6724,589,0.08759666864961332,0.04035806562666586,6695,240,0.035847647498132934,29.235374513744937,0.0025146259415429082,0.12083518436250555
conditional_surface,test,2023-10-18,6611,6344,245,0.03861916771752837,1.3206050226650845,6582,195,0.029626253418413857,0.023931922758315956,6553,85,0.012971158248130627,6.464226365744501,0.0028481321053154328,0.10618665859930419
conditional_surface,test,2023-10-19,6447,6180,397,0.06423948220064725,0.3658333245048716,6418,631,0.09831723278279839,0.061323426151441686,6389,301,0.04711222413523243,46.97969890793962,0.0033942083979656736,0.1476655808903366
conditional_surface,test,2023-10-20,6786,6521,93,0.014261616316515872,0.35299619806836163,6758,698,0.10328499556081681,0.055728767937224484,6730,230,0.03417533432392273,14.816514763815025,0.002332067917128287,0.1492779251399941
conditional_surface,test,2023-10-23,6583,6318,157,0.02484963596074707,1.092975712276874,6555,114,0.017391304347826087,0.006687850483377618,6527,50,0.007660487206986364,1.2136234868011877,0.0026710893985692065,0.06668692085675224
conditional_surface,test,2023-10-24,6663,6399,333,0.052039381153305204,1.268121100530493,6635,285,0.04295403165033911,0.042211629837340635,6607,118,0.01785984561828364,8.868012446289091,0.0031371802850730618,0.1430286657661714
conditional_surface,test,2023-10-25,6753,6488,236,0.036374845869297165,0.8499972142988999,6725,332,0.04936802973977695,0.04614677889254001,6697,121,0.01806779154845453,9.066175259335578,0.0035941917593084968,0.12187176069894862
conditional_surface,test,2023-10-26,7044,6778,247,0.036441428149896725,0.8890468280624327,7015,270,0.03848895224518888,0.035758800556421506,6986,88,0.01259662181505869,5.708768687983605,0.0030965636612773476,0.11541737649063033
